user_id,book_id,rating,predict
22496,500,5,4.410469705808951
22496,1058,4,3.8883562909239853
22496,1229,5,4.347716574187453
22496,1492,4,4.202665234801149
22496,1495,5,4.15633321541262
22496,1666,5,4.174155540971515
22496,1732,4,4.059991609651704
22496,1862,4,4.072249331533998
22496,2052,4,3.990767058300062
22496,2557,5,4.167878026607361
22496,4153,4,4.014465950811217
22496,5881,5,4.108405373950684
22496,7016,4,4.151128759744908
22496,7723,4,3.9942814203584014
22496,7969,5,4.029529370522862
22496,8011,3,4.031935059037661
22496,8343,5,4.121401821849979
22496,9045,4,4.115889986604151
22496,9049,4,4.131877687755748
22496,9124,4,4.167285999244101
22496,9151,4,4.141885088105748
22496,9159,5,3.9950307107522764
22496,9805,5,4.0447474719712915
