user_id,book_id,rating,predict
5294,4834,4,3.3061983423703594
5294,5364,3,3.7497761987890503
5294,5618,3,3.377143915705621
5294,6137,3,3.334071800861953
5294,6293,2,3.745382749135885
5294,6300,3,2.667159150858843
5294,6912,3,3.7617270333666517
5294,7482,4,3.221608590214566
5294,7566,2,3.434028487682343
5294,7582,3,3.335513846698562
5294,7610,2,3.492350810551776
5294,7659,3,3.076049949586947
5294,7698,2,3.2911544772518706
5294,7721,3,3.59831046067719
5294,7959,3,4.002283103282711
5294,8255,3,2.835732348701293
5294,8304,3,3.6896036554343725
5294,8438,5,3.4946040757557357
5294,8711,3,3.8121733362809773
5294,9206,3,3.6145361990988194
