user_id,book_id,rating,predict
29998,750,5,3.6494578385868683
29998,2956,5,4.658453782607924
29998,3107,5,4.094522716822661
29998,3275,5,5.073605770785738
29998,3813,4,4.386787566495954
29998,4450,4,3.925613739895747
29998,5170,4,4.482052510273709
29998,5511,4,4.307841567386237
29998,5757,3,3.8870939637734674
29998,5888,4,4.217154476208284
29998,5965,3,4.0008000722296595
29998,5981,3,3.6799011843313356
29998,6263,3,3.5873965732991637
29998,6467,3,4.107734067269873
29998,6710,3,4.39280509568183
29998,7134,3,4.6391181287160075
29998,7421,4,3.8116949687408734
29998,7657,5,3.8619889252765947
29998,7663,4,3.9735230159423613
29998,8086,4,3.440107329913941
29998,8261,3,3.7488893654617343
29998,8584,3,3.9803978053814144
29998,8780,4,3.6348207006402777
29998,9327,5,4.369700913398108
29998,9394,4,3.6894466827632018
29998,9678,5,4.014107852212425
