train_mse,test_mse,train,test
0.4830380082130432,0.47681429982185364,2.476898193359375,2.4309966564178467
0.48302972316741943,0.4768025279045105,2.4372119903564453,2.392096996307373
0.48302197456359863,0.47679007053375244,2.3983163833618164,2.353970527648926
0.4830133020877838,0.4767790734767914,2.3601937294006348,2.316603899002075
0.48300495743751526,0.4767673909664154,2.3228299617767334,2.279980182647705
0.4829958379268646,0.4767571985721588,2.2862086296081543,2.2440872192382812
0.4829874038696289,0.4767463505268097,2.250317335128784,2.20890736579895
0.4829789102077484,0.47673699259757996,2.215139865875244,2.174428939819336
0.482970654964447,0.47672709822654724,2.1806626319885254,2.1406359672546387
0.4829612672328949,0.47671714425086975,2.1468701362609863,2.107515573501587
0.4829519987106323,0.4767073690891266,2.113750457763672,2.075054407119751
0.48294299840927124,0.4766969680786133,2.0812900066375732,2.043238401412964
0.48293280601501465,0.4766881465911865,2.0494742393493652,2.012056827545166
0.4829227030277252,0.4766792953014374,2.018291473388672,1.9814962148666382
0.48291200399398804,0.476670503616333,1.9877288341522217,1.9515432119369507
0.48290228843688965,0.47666218876838684,1.9577749967575073,1.9221868515014648
0.48289135098457336,0.47665369510650635,1.9284160137176514,1.8934147357940674
0.4828811585903168,0.47664543986320496,1.8996422290802002,1.8652150630950928
0.48287057876586914,0.4766363203525543,1.8714401721954346,1.8375755548477173
0.482859343290329,0.4766283631324768,1.8437986373901367,1.8104877471923828
0.48284825682640076,0.4766198396682739,1.8167076110839844,1.7839378118515015
0.4828372597694397,0.47661086916923523,1.7901551723480225,1.75791597366333
0.48282548785209656,0.476602703332901,1.7641305923461914,1.732412576675415
0.48281386494636536,0.4765941798686981,1.7386237382888794,1.707416296005249
0.4828014671802521,0.47658491134643555,1.7136235237121582,1.6829167604446411
0.48278844356536865,0.4765760898590088,1.6891202926635742,1.658905029296875
0.48277565836906433,0.47656726837158203,1.665104627609253,1.6353710889816284
0.48276206851005554,0.4765594005584717,1.6415659189224243,1.6123063564300537
0.48274970054626465,0.47655096650123596,1.6184966564178467,1.5896999835968018
0.482736736536026,0.47654277086257935,1.5958857536315918,1.5675437450408936
0.4827227294445038,0.4765339195728302,1.5737236738204956,1.5458275079727173
0.4827095568180084,0.476524293422699,1.5520031452178955,1.5245428085327148
0.4826946556568146,0.4765159785747528,1.5307132005691528,1.5036827325820923
0.4826801121234894,0.4765077829360962,1.509846806526184,1.483237862586975
0.48266661167144775,0.4764995574951172,1.4893966913223267,1.4631998538970947
0.48265209794044495,0.47649019956588745,1.4693523645401,1.443559169769287
0.4826362431049347,0.476481169462204,1.4497052431106567,1.4243097305297852
0.482621431350708,0.4764726459980011,1.4304499626159668,1.4054436683654785
0.4826061427593231,0.47646364569664,1.4115772247314453,1.3869526386260986
0.4825907051563263,0.47645506262779236,1.3930797576904297,1.3688298463821411
0.4825758934020996,0.47644534707069397,1.374950647354126,1.3510664701461792
0.4825604259967804,0.4764364957809448,1.3571815490722656,1.3336573839187622
0.4825456142425537,0.4764285385608673,1.339766502380371,1.3165955543518066
0.4825305640697479,0.4764195382595062,1.3226975202560425,1.2998720407485962
0.48251527547836304,0.4764115512371063,1.3059678077697754,1.2834824323654175
0.4825000464916229,0.4764021337032318,1.289570927619934,1.267417311668396
0.4824838936328888,0.47639375925064087,1.2734991312026978,1.2516727447509766
0.4824681282043457,0.4763859808444977,1.2577471733093262,1.2362421751022339
0.48245248198509216,0.47637689113616943,1.2423087358474731,1.221117377281189
0.48243728280067444,0.47636905312538147,1.2271777391433716,1.2062945365905762
