user_id,book_id,rating,predict
7443,536,4,6.499999550885235
7443,632,4,7.666663741293338
7443,837,5,8.352937573423212
7443,946,5,8.699997850759196
7443,950,5,9.499999534762534
7443,968,4,6.66666607863752
7443,987,4,7.387096568370561
7443,1000,5,8.699999195446454
7443,1054,4,7.777777186721702
7443,1095,5,8.79999855243549
7443,1192,4,8.19999946823543
7443,1404,3,8.954544270867263
7443,1514,5,7.931033942358536
7443,1538,4,7.7741925100771985
7443,1543,4,7.499999785523894
7443,5532,4,6.333332874421629
7443,5939,4,8.444442976372137
7443,6713,4,8.307691638250564
7443,6714,4,8.281248439822917
7443,6737,4,8.214285301443105
7443,7077,2,8.666665535237208
7443,8066,5,9.105262378869805
7443,8385,3,7.326528052927201
7443,8968,3,8.76190127874424
7443,8974,3,8.48386935836961
7443,9582,5,7.50684827631286
7443,9725,5,9.371794629716932
7443,9901,4,8.087717839108992
7443,9907,4,7.158534672306979
