user_id,book_id,rating,predict
24293,1341,5,8.950026830106163
24293,1672,4,8.142855303104058
24293,1686,5,7.799999099544731
24293,1731,4,7.757676825247165
24293,1744,3,7.460483964460787
24293,1808,5,8.772137922701543
24293,1812,4,7.74999919679345
24293,2084,5,8.235301666824501
24293,2189,4,7.906803758022878
24293,2211,4,7.473684281189838
24293,5624,4,7.374988162185873
24293,5771,4,8.52429536406826
24293,6295,4,7.999999581075201
24293,6802,4,8.465248887431311
24293,7446,5,8.85392233490931
24293,7474,5,8.611375424433373
24293,8187,4,4.633333333333334
24293,8280,4,7.276287145706643
24293,8387,4,7.672131109113936
24293,8556,4,7.772727242888481
24293,8997,4,7.928571364112327
24293,9637,4,7.053266595535495
24293,9902,5,8.360874894368788
