user_id,book_id,rating,predict
34927,947,3,3.0943396226415096
34927,1058,3,8.094338352617312
34927,1245,2,7.094337918559947
34927,1301,2,3.0943396226415096
34927,1304,5,3.0943396226415096
34927,1363,5,3.0943396226415096
34927,1394,5,3.0943396226415096
34927,1450,5,8.09433936101383
34927,1485,2,6.09433834124629
34927,1732,2,7.094338606622152
34927,1771,2,8.094338924916908
34927,1902,2,6.094339329874423
34927,2093,3,7.094339401991946
34927,2324,3,8.094338869855516
34927,2370,3,8.094339144841282
34927,4529,3,4.094336661448729
34927,6400,4,5.094339053232197
34927,6499,3,8.094338340030074
34927,8561,2,3.0943396226415096
34927,9297,2,7.094338950484252
34927,9919,2,8.094338819591407
34927,9943,3,8.094337817577419
34927,9974,3,8.094332392215309
