user_id,book_id,rating,predict
25474,382,4,0.9471394303379612
25474,615,3,1.7097954829104807
25474,817,5,4.8072051234043505
25474,907,3,2.8025391636236616
25474,1156,4,2.7705804579278603
25474,1265,5,4.887043497089999
25474,1335,3,4.343030197525463
25474,1496,5,4.698563403666799
25474,1612,3,3.1229954298988054
25474,1751,3,3.8324275407732675
25474,2805,4,3.5018769015094406
25474,3849,4,3.9093604877722283
25474,6977,2,4.179290289806762
25474,7886,3,4.003784650469904
25474,8134,3,3.402450101294882
25474,9149,4,3.8882280142703998
25474,9342,3,3.7451419627333196
