user_id,book_id,rating,predict
21856,382,5,3.4775065857709078
21856,811,3,3.6161777114625258
21856,968,3,3.2609746152250056
21856,1046,5,3.791066156675992
21856,1065,5,3.106203849975548
21856,1076,4,3.6489862713414887
21856,1300,4,3.0302748811126645
21856,1433,4,3.7132498850721163
21856,1442,5,2.606319862739979
21856,1482,2,3.338311410321178
21856,1508,4,3.292401516792056
21856,1515,2,3.023134210727552
21856,1575,3,2.9606091863311765
21856,1596,3,2.731135111636863
21856,1672,1,2.917423849002643
21856,4734,3,2.8940957251274293
21856,4784,3,2.32074358466419
21856,5087,4,2.2040942398987164
21856,6706,2,2.7806388308324097
21856,7898,2,2.98155190900025
21856,8348,4,2.272799299842048
21856,8658,4,2.7817636771533842
21856,8679,4,2.6563576890149028
21856,9064,4,3.407612556081728
