user_id,book_id,rating,predict
48964,1392,5,3.956739932210992
48964,1429,3,5.019810156832246
48964,1479,5,4.946384020755612
48964,1491,2,3.894202370139091
48964,1701,4,3.543487771003302
48964,1715,5,4.5626396547350145
48964,1788,5,4.750396152138865
48964,1868,5,4.833118303050047
48964,1904,5,3.5300965827786497
48964,2044,3,3.9775323306550003
48964,3598,4,4.019354793721631
48964,3761,4,4.515613158003373
48964,5482,5,4.029158535627273
48964,5735,5,4.17475375421164
48964,6592,5,4.190430507479548
48964,6664,3,4.338066612785473
48964,7082,4,4.350192672076153
48964,7469,5,3.9586437216990182
48964,7933,5,4.763647408976693
48964,9022,4,4.355484294976992
48964,9298,5,4.60827359998427
48964,9525,4,4.203684927835258
