user_id,book_id,rating,predict
35955,968,4,4.829922323541863
35955,1160,4,3.467960033904904
35955,1240,4,2.759977778235676
35955,1441,5,3.609475586391916
35955,1617,5,4.700752452223824
35955,1698,5,4.342175270887274
35955,1870,5,4.740257949385664
35955,1884,4,4.559236925739734
35955,1889,3,4.152407590408231
35955,1927,4,4.266481108485496
35955,1978,3,4.25494251037918
35955,2014,5,4.517908317911091
35955,2020,3,4.65074511908862
35955,2093,5,4.237255073501424
35955,2206,1,4.506329480128499
35955,2245,4,4.7347043062126115
35955,2262,5,4.108310391848436
35955,5286,4,4.446733402854334
35955,5657,5,4.703018358792948
35955,7860,5,4.609913090263311
35955,7894,5,4.480197992647867
35955,8590,5,4.594761506458472
35955,8898,4,4.565938111066959
