user_id,book_id,rating,predict
23554,517,3,8.113046733899516
23554,750,5,9.250000070368458
23554,947,5,9.062499967007458
23554,995,5,8.166666441014348
23554,1122,5,9.066666741236563
23554,1140,4,8.302412882855347
23554,1169,5,8.955555670428954
23554,1170,5,9.339622735587215
23554,1227,4,8.365839732566055
23554,1251,4,8.71428580493016
23554,1276,5,9.024390307846229
23554,4710,5,8.999999572131017
23554,5660,2,8.514956113022745
23554,5981,4,8.334881196778568
23554,7164,5,9.166666358079976
23554,7183,4,5.469874860255891
23554,7691,5,9.0799999606439
23554,8082,5,8.590388480544647
23554,8443,4,8.80511034146478
23554,8476,5,8.171695165437947
23554,8678,5,9.175673671509376
23554,8827,5,8.470744823032339
23554,9062,5,8.794871621010929
23554,9153,5,8.78777750868947
23554,9583,5,8.126460803355746
