user_id,book_id,rating,predict
22384,969,3,3.3614763474195324
22384,1303,3,3.366815096731578
22384,1511,4,3.451786154769923
22384,1519,4,3.7044827970342054
22384,1620,4,3.7565335542183744
22384,1629,5,3.85513461123242
22384,1731,4,3.605110202413958
22384,1771,5,4.343245302709253
22384,1812,3,3.3226361918933143
22384,1914,4,3.8626522521501023
22384,2210,3,3.688844806677797
22384,2228,3,3.698415338345172
22384,4493,2,3.1695318659332345
22384,4519,2,3.265201414702353
22384,4566,4,3.15382510365618
22384,4870,3,3.519203465249788
22384,6607,1,3.4825115414956334
22384,7650,3,3.74685186617885
22384,7814,3,3.0970738202822705
22384,8238,4,3.318042407958473
22384,8564,4,3.7722431931136504
