user_id,book_id,rating,predict
42798,1639,5,4.692605015260314
42798,1723,5,4.807521805288272
42798,1817,5,4.894751330305369
42798,1864,5,4.836034010235051
42798,2091,5,4.9015571666015685
42798,2238,5,4.886418790627702
42798,2400,5,4.787887797354122
42798,2695,5,4.649315028441947
42798,3153,5,4.915559245183064
42798,3407,5,4.710240485192657
42798,3710,5,4.899011381239226
42798,3780,2,4.496144417887099
42798,5375,5,4.648327679325925
42798,5740,5,4.84629304930018
42798,7624,5,4.8620710613095355
42798,7671,5,4.940230407866513
42798,8822,5,4.787047707070188
42798,8897,5,4.865460149203776
42798,9073,5,4.900558858452057
42798,9835,5,4.891951147479745
