user_id,book_id,rating,predict
50289,183,2,3.869047619047619
50289,210,3,3.869047619047619
50289,280,2,3.869047619047619
50289,370,4,5.869042560357464
50289,469,4,3.869047619047619
50289,548,4,-0.11744663939998556
50289,632,4,7.520688321826089
50289,645,3,6.869041324980857
50289,685,2,6.1346489103167166
50289,750,5,3.963044014450886
50289,880,5,5.600446543506119
50289,928,4,5.6930853937626225
50289,947,4,5.57563492949221
50289,995,4,6.221812925056387
50289,1002,4,5.677480018798814
50289,1140,5,5.644374803129063
50289,1177,5,5.745857336627768
50289,1227,5,4.79156094236332
50289,1251,5,4.393911783449465
50289,1331,5,7.131748431025557
50289,1377,5,4.644338990545912
50289,1413,5,6.339748957677411
50289,1437,2,4.029420772035668
50289,1492,4,8.796901077223986
50289,1541,2,3.5298077977335094
50289,1550,4,5.567019578692843
50289,1583,4,3.3619926481647067
50289,1608,5,4.03238529011063
50289,1724,4,2.93350656982716
50289,1780,4,4.056601175475437
50289,1791,5,1.5396970818646625
50289,1799,4,5.169565130148212
50289,1807,5,4.438206157704471
50289,1820,1,3.8860289543732263
50289,1934,4,6.556762835520122
50289,2103,4,5.268170112735246
50289,2136,4,2.5332289054137043
