user_id,book_id,rating,predict
659,4382,4,3.1632702298219924
659,5164,3,3.039178010461635
659,5430,4,3.550565639592584
659,6159,3,3.624165466814964
659,6352,4,3.629902981432867
659,6638,3,3.235803421774372
659,6912,2,3.119138137125432
659,7371,3,2.9625232278388163
659,7758,3,3.3879072206831378
659,8180,3,3.1853132372878656
659,8649,3,3.163487134595063
659,8691,4,3.2238965183814723
659,8710,3,3.0960003882047955
659,8759,3,2.555520548128551
659,8772,3,2.706279049254688
659,9005,3,2.802801174653515
659,9040,2,2.9738505606471772
659,9057,3,2.9220048157394523
659,9187,4,3.429896299327279
659,9314,2,2.9123706191989327
659,9516,3,3.272166224107479
