user_id,book_id,rating,predict
30943,202,1,1.0456328180209757
30943,203,3,0.7117565084382713
30943,363,5,2.5352552943711206
30943,384,2,4.758021553779244
30943,443,5,4.736650454498186
30943,506,3,3.9472920506050606
30943,517,5,3.30395911792304
30943,539,3,4.156980395584222
30943,589,3,3.635794897879623
30943,645,3,3.9332876017869935
30943,655,1,2.7955658963305123
30943,685,4,2.6387263765762645
30943,717,4,4.955085812623627
30943,750,3,3.6954008415682327
30943,756,2,3.144037039476725
30943,849,4,3.3445338372155495
30943,992,4,2.1173164302432705
30943,2868,3,3.602224280867774
30943,3275,4,5.272681190989736
30943,6303,3,3.7148035503683463
30943,7461,5,4.551515434947462
30943,7539,2,3.7602260410858
30943,7879,3,2.0787389950951605
30943,8183,5,4.1539507698134015
30943,8219,5,4.3335587003361535
30943,8477,4,4.535260621047368
30943,9106,4,3.938032723356936
30943,9256,3,3.7114720509167585
30943,9351,4,3.8783559945974933
