user_id,book_id,rating,predict
49801,1415,5,3.695831337824623
49801,1674,4,4.014955067669382
49801,1730,4,3.8431300356528166
49801,1880,5,4.230495252834675
49801,2006,5,4.444823897051044
49801,2118,5,4.588771528499363
49801,2140,4,4.494814849832079
49801,5424,4,3.8284741163226945
49801,5605,4,4.346322860414767
49801,5838,4,3.8317727304921374
49801,7248,4,4.066597011030616
49801,7993,5,4.624210326928421
49801,8911,4,4.492211298538216
49801,8925,5,4.284142979354551
49801,8958,2,3.9957059732521785
49801,9034,5,4.39191786665953
49801,9098,4,4.003571146696887
49801,9164,4,4.307840918966818
49801,9410,4,4.049437725704974
49801,9541,4,3.738421283964575
49801,9677,4,3.7641345080771003
