user_id,book_id,rating,predict
49184,1087,5,3.7842035507553873
49184,1102,5,3.835052909882366
49184,1213,3,3.5808131485044923
49184,1236,2,3.628325977842613
49184,1383,3,3.944257141316285
49184,1460,5,3.883648148367229
49184,1677,3,3.239477059572971
49184,1710,4,3.7593600603026927
49184,1717,4,4.289441912409351
49184,1730,4,3.1231514872241606
49184,1856,3,3.5881899130237063
49184,1864,3,3.6873938483864315
49184,2028,4,3.369503514311498
49184,2116,3,3.83775285010326
49184,2156,5,3.648970481133322
49184,2250,4,3.506656982252393
49184,2440,2,3.67455609835024
49184,2571,3,4.0003405887172425
49184,3071,5,3.599020725545738
49184,3234,3,3.656451896113704
49184,3286,2,3.781200795889073
49184,3435,5,3.732830901025874
49184,3688,4,4.009332188290684
49184,3750,3,3.6144967318424874
49184,3843,3,3.645917464978353
49184,3918,3,3.604073230344415
49184,4079,5,3.622675558966841
49184,4276,3,3.6961089153821005
49184,4280,5,3.7940879236815017
49184,4282,2,3.2665249102478744
49184,4289,3,3.6164113057880276
49184,4369,2,3.4715178483831215
