user_id,book_id,rating,predict
18342,183,3,5.0
18342,202,3,5.0
18342,363,3,3.3333333333333335
18342,385,4,4.0
18342,434,2,3.0
18342,583,2,6.428569377112698
18342,600,3,4.9896876303098665
18342,645,1,5.666666369279222
18342,817,4,3.0
18342,932,3,6.404832061136234
18342,945,2,5.333395333737012
18342,1008,2,5.49999910747571
18342,1243,2,7.883829731066548
18342,1286,3,5.872865355020661
18342,1293,3,5.9822538168390915
18342,1461,5,7.249719135600931
18342,1479,3,6.499999898472031
18342,1616,1,6.6619058318746
18342,1631,5,6.032423709941254
18342,1637,3,6.516205527700508
18342,1690,4,7.774180484164583
18342,1745,3,6.317039520071988
18342,1764,4,6.998318036334187
18342,5632,3,6.224560564174389
18342,6189,4,5.999999858281668
18342,6608,3,6.1941389892318615
18342,8412,4,4.066666666666666
18342,9003,5,6.52749556177095
18342,9343,4,6.955553813018355
18342,9461,3,6.777598765494735
