user_id,book_id,rating,predict
37421,619,2,7.964285154196697
37421,870,4,7.7302762974998895
37421,983,3,7.266666547405641
37421,1148,3,6.481075451709069
37421,1344,4,7.6188263923075485
37421,1380,4,7.933607354311112
37421,3682,4,7.067942729379876
37421,4692,4,8.393494683477545
37421,5664,3,7.191023226924275
37421,5702,3,6.783783162504678
37421,7397,4,7.381496886153965
37421,7808,2,6.296295876311643
37421,8722,3,7.903199818524668
37421,8731,3,7.296284747584634
37421,8947,4,7.077117008641512
37421,9337,4,7.999998773523832
37421,9392,4,7.21029600459747
37421,9604,3,8.016081915184023
