user_id,book_id,rating,predict
43887,671,4,4.0
43887,702,3,3.6363636363636362
43887,781,3,5.675452337528979
43887,858,4,4.0
43887,884,3,4.0
43887,886,3,4.25
43887,1055,2,7.666664205969909
43887,1191,3,4.666666666666667
43887,1258,3,6.640143815945786
43887,1263,4,6.399998675644393
43887,1341,2,7.497394889193004
43887,1398,2,5.69241683427901
43887,1410,4,7.247701943038937
43887,1586,4,7.806450245450229
43887,1631,4,7.530889094497187
43887,1659,3,7.295779681963705
43887,1662,3,6.949999749509344
43887,1677,3,6.912214068224925
43887,1693,3,7.666665581341198
43887,1730,2,6.2518166394447805
43887,1800,4,6.895439468247369
43887,1808,2,7.629094178510771
43887,1931,3,7.039252397316799
43887,1948,3,6.350069900885611
43887,2198,3,6.8999998581550965
43887,2228,4,7.472820366313707
43887,2269,5,6.882352899790041
43887,2285,4,6.9629627239017005
43887,2453,4,6.851063745077413
43887,2471,4,6.6612899242930155
43887,2506,4,5.822819075526114
43887,2741,5,7.027396739377946
43887,2852,4,6.734588414083194
43887,3337,3,7.090691936000818
43887,3360,3,6.656716205338069
43887,3397,5,7.404188335075646
43887,3551,3,6.943911231198099
43887,3584,4,6.878048335787063
43887,3594,4,7.904576054825101
43887,3797,4,6.719585636529896
