user_id,book_id,rating,predict
38163,585,3,4.673870351492628
38163,790,3,2.954103513708803
38163,817,3,3.1964285714285716
38163,980,3,4.151926485941457
38163,1113,3,0.8395168614257891
38163,1199,4,5.370092337513659
38163,1235,3,6.2970677105842
38163,1293,3,-0.8904587190873996
38163,1422,3,4.001855783702222
38163,1432,2,1.1313346162302533
38163,1629,3,3.5786975828552112
38163,1727,3,3.6188705335065547
38163,1811,2,4.2467140832091
38163,4270,3,8.196424852692592
38163,4415,2,3.1964285714285716
38163,5312,3,6.114378017972913
38163,6101,2,7.184423293020481
38163,6196,3,-1.803561621941142
38163,6461,3,1.3492791425688961
38163,6593,4,7.331403429840812
38163,7493,4,0.17600372952040777
38163,7884,3,3.4181248439440575
38163,8077,3,1.5737358624571411
38163,8152,3,3.57365512994633
38163,8645,3,3.1964285714285716
