user_id,book_id,rating,predict
23776,685,3,-0.9007140254949264
23776,787,2,2.7976190476190474
23776,856,4,4.797606439064429
23776,927,3,-1.2500288941062987
23776,1013,3,4.424438709200665
23776,1059,3,0.2368088724706272
23776,1156,3,-0.5800451678204719
23776,1162,2,1.5057490860239833
23776,1229,3,2.7976190476190474
23776,1243,2,-0.4136079993049284
23776,1391,3,2.8074753390870533
23776,1392,3,4.907010113028808
23776,1460,3,2.977957667169952
23776,1464,3,3.841950755154442
23776,1672,5,1.9493954039820527
23776,1715,3,-0.4260076119727003
23776,1781,2,5.953712961842381
23776,1843,2,3.803757262129551
23776,1875,2,5.69514352543556
23776,1939,2,6.17592106151762
23776,1968,3,6.3621842596858045
23776,1977,3,7.314203983949176
23776,2022,3,2.7976190476190474
23776,2127,2,5.880743548845633
23776,2195,3,7.013363457563085
23776,2288,4,4.6205902797982015
23776,2357,2,5.81190109334714
23776,2472,2,5.886667517787137
23776,2615,5,6.225248170308193
23776,2648,2,6.915184894329876
23776,2689,2,7.129719043403566
23776,2907,2,6.828760098258145
23776,2917,3,6.604751320834676
23776,2923,3,6.692862756806395
23776,2967,3,6.929326893626866
23776,2980,3,6.651495004251666
23776,3046,3,7.5895207011992465
