user_id,book_id,rating,predict
41956,752,3,3.780769483642664
41956,1264,4,7.940593360924856
41956,1399,3,6.672335048441674
41956,1424,4,7.357142857142858
41956,1504,3,8.357142857142858
41956,1905,4,7.193045600407395
41956,2118,5,7.357142568284861
41956,2140,4,7.612482244561839
41956,2160,4,8.165353258882538
41956,2164,3,8.079818013709058
41956,3972,4,0.3571428571428572
41956,6822,3,6.357142857142858
41956,7446,5,7.565320521629419
41956,8636,2,3.357142857142857
41956,9429,3,7.879040917798376
41956,9447,2,7.377635655032623
41956,9463,4,7.048453481975375
41956,9926,2,6.62445853076446
