user_id,book_id,rating,predict
21744,280,4,3.0
21744,363,5,3.3333333333333335
21744,415,4,1.0
21744,435,5,6.726553781415063
21744,443,5,4.0
21744,539,4,7.95552688587108
21744,589,4,8.571292122753832
21744,615,5,8.000681463712375
21744,632,5,7.066612766781622
21744,644,4,9.230769093295049
21744,647,4,4.0
21744,759,5,7.281796742892373
21744,827,5,8.31320583317086
21744,830,5,7.344481308873347
21744,831,5,8.33864972345054
21744,928,4,8.923076951056906
21744,950,3,9.15889579488104
21744,1002,5,8.819385705084425
21744,1004,5,7.821416243981938
21744,1066,5,8.172527892820417
21744,1080,5,7.908492642124054
21744,1095,4,8.671439177346116
21744,1111,4,8.500792794578924
21744,1170,5,8.315557385747226
21744,1284,5,8.190678656424035
21744,1285,4,8.110582945034976
21744,1295,3,8.363686600487931
21744,1302,4,7.955088451618613
21744,1413,5,8.480518433513446
21744,1560,5,8.223858763085989
21744,1583,4,7.965091804503569
21744,1614,5,8.309619862764752
21744,1651,5,8.535366072313682
21744,1667,5,8.550425214056254
21744,1669,5,8.578125207742813
