user_id,book_id,rating,predict
25925,380,3,4.0
25925,781,3,4.999999533333374
25925,1324,3,7.749998931992488
25925,1464,3,7.2499994473367995
25925,1582,5,7.495607885378515
25925,1669,2,6.615927652281856
25925,1718,3,6.563128664780361
25925,1815,3,8.225802500724793
25925,2054,3,6.492970035696668
25925,2103,3,8.08706944723549
25925,2129,3,7.574473487049115
25925,2270,3,6.206476457409554
25925,2366,3,6.9727093761961285
25925,5785,4,8.557995163602454
25925,8309,3,7.761902145761994
25925,8760,3,6.622586977636938
