user_id,book_id,rating,predict
7905,974,4,7.707701625121839
7905,1294,5,7.8292153397176385
7905,1313,4,8.255792475077307
7905,1389,3,7.507574749007957
7905,1620,5,8.75591868489495
7905,1645,2,7.738039389927513
7905,1704,5,7.75522176878211
7905,1800,5,8.128833553461405
7905,2024,4,5.0
7905,3954,4,8.333324048909418
7905,4004,4,4.0
7905,4202,4,3.3333333333333335
7905,4566,5,4.666666666666667
7905,4688,5,4.0
7905,5244,4,4.3076923076923075
7905,6315,4,7.0723510706684465
7905,7232,5,3.08
7905,8079,5,9.020062902174974
7905,8329,5,8.23710244535558
7905,9021,3,6.590835835410806
7905,9721,5,7.565171734380099
