user_id,book_id,rating,predict
9771,3,3,8.990579263089831
9771,8,5,7.621848616877013
9771,11,5,8.193750492010798
9771,18,5,9.111983118889583
9771,21,4,8.064623591345804
9771,23,5,9.059200363161345
9771,24,4,8.516020833590801
9771,25,4,8.665005655491877
9771,26,3,8.19798678130516
9771,27,4,9.143427197493837
9771,29,5,9.62184902242528
9771,40,5,6.722093924981639
9771,42,5,9.621848739495798
9771,45,5,8.101925613349993
9771,54,5,8.699881446524909
9771,55,5,8.030417290499573
9771,58,5,9.621848739495798
9771,63,4,8.519609011862705
9771,65,4,9.621848739495798
9771,70,5,9.262446417482838
9771,1077,4,4.621848739495798
9771,1099,5,8.621848739495798
9771,1146,5,4.621848739495798
9771,1199,5,-0.3781512605042021
9771,1494,4,7.385073762743355
9771,1495,5,8.835076035317355
9771,1859,5,7.943657243776147
9771,1877,4,8.621848550976065
9771,1886,4,7.621848886263303
9771,2465,5,7.619000346547949
9771,2782,5,6.806125011944081
9771,3597,4,7.957506391714489
9771,3625,5,8.141716418586382
9771,3672,5,8.621848949973373
9771,3964,4,8.003275662447495
9771,4309,5,7.109704435187933
9771,4494,5,8.621848949973373
9771,4507,5,9.112229077700345
9771,4574,5,9.330900670206557
9771,4906,5,8.207059465372105
9771,5173,5,8.621848949973373
9771,5181,5,8.621848949973373
9771,5331,5,8.621848949973373
9771,5366,5,8.621848949973373
9771,5398,5,9.135953746344928
9771,5586,5,8.621848949973373
9771,5993,5,9.621848554324137
9771,7377,4,0.5637102865581252
9771,8117,5,9.129684920456283
9771,8880,5,0.5637102865581252
9771,9626,5,9.301496504318838
