user_id,book_id,rating,predict
32140,1240,4,4.0
32140,1399,4,4.0
32140,1504,4,4.0
32140,1812,4,4.0
32140,2030,4,4.0
32140,2031,4,4.0
32140,2203,4,7.337953890517932
32140,2285,4,4.0
32140,2311,4,4.0
32140,2397,4,4.024946839983446
32140,2453,4,-1.0
32140,2730,4,0.8022195637101608
32140,2754,4,8.134033058532626
32140,2789,4,6.478874278336331
32140,2811,4,-1.0
32140,2823,4,6.999999940647019
32140,6376,3,4.0
32140,7065,5,7.999999897472534
32140,7289,5,7.999999897472534
32140,7549,4,9.0
32140,8254,5,6.999999828913797
32140,8513,4,-1.0
32140,9333,3,9.0
32140,9640,4,9.0
32140,9685,4,6.435813342784211
32140,9985,4,6.0055239977864705
