user_id,book_id,rating,predict
143,978,3,0.542304049363076
143,1400,5,8.488371298667369
143,1414,3,6.488371620512416
143,1439,3,5.45284349275753
143,1482,4,8.48837171607325
143,1538,1,6.013206740295102
143,1577,5,7.755527916322968
143,1688,4,6.488371896895055
143,1790,4,6.991476161720854
143,1791,4,7.04978714727952
143,1866,5,6.257049340297147
143,6090,5,0.48837480745834005
143,6364,1,0.48837238501146674
143,7102,3,0.7275060263182556
143,7631,3,6.916839685448568
143,7794,4,0.8741192919709597
143,8307,2,7.128520531499169
143,8802,4,5.977101565206838
143,9508,3,7.165032741782335
