user_id,book_id,rating,predict
1631,380,4,7.704545454545455
1631,474,4,3.7045454545454546
1631,592,4,3.7045454545454546
1631,649,4,8.704545454545455
1631,657,5,7.704545454545455
1631,1148,4,6.704545386396249
1631,3954,3,8.704545454545455
1631,6384,4,7.640864343209205
1631,6852,4,0.7045454853056397
1631,6882,5,0.8610112818471767
1631,7384,4,1.7045454545454546
1631,7783,2,7.704545454545455
1631,7864,2,1.7045454545454546
1631,7974,5,-0.2954545454545454
1631,8033,3,-0.6767178994313503
1631,8114,4,6.819612949011699
1631,8716,4,7.211523219541071
1631,8788,2,8.058218995198553
1631,8792,4,7.7433470299147515
