user_id,book_id,rating,predict
35482,532,5,6.880492689033524
35482,568,5,-0.9285691248745307
35482,671,5,4.071428571428571
35482,735,5,6.544889075452982
35482,989,5,9.071425760174677
35482,1100,3,3.41040194422878
35482,1160,5,9.071167967175073
35482,1358,5,7.736914441815765
35482,1424,4,8.171204141162635
35482,1485,3,7.377261339732822
35482,1832,4,8.852848984430487
35482,1871,4,6.9922387743567285
35482,5312,3,7.08492460116627
35482,5354,5,5.958321689662816
35482,6568,3,9.048862165144598
35482,7647,4,6.689293420805109
35482,8529,4,8.117036265222076
35482,8996,4,6.530845572365067
35482,9197,5,8.52021110396214
