user_id,book_id,rating,predict
34261,469,3,3.25531914893617
34261,858,4,3.25531914893617
34261,974,4,7.255316242881365
34261,1191,3,8.255318657433714
34261,1236,3,-1.5884775649102538
34261,1378,4,-0.5850320702290412
34261,1420,4,3.838164325023159
34261,1427,4,7.172329102305609
34261,1472,2,4.024797315948907
34261,1674,3,-0.6898986970434446
34261,1969,2,7.732067258972098
34261,2156,4,6.688632747248716
34261,2189,5,6.5287482688523415
34261,2241,2,7.515812201829886
34261,2487,3,7.2496585313518525
34261,2498,3,7.39865174226786
34261,2724,3,6.5078238820572345
34261,2834,5,7.284622091748057
34261,5332,1,7.8366725736760845
34261,7038,3,7.042002033880285
34261,10000,5,7.578657623498023
